numero_controle_pncp;numero_item;descricao;material_ou_servico;quantidade;unidade_original;unidade_normalizada;fator_conversao;evidencia_conversao;valor_unitario_estimado;valor_total_estimado;orcamento_sigiloso;situacao_compra_item_id;situacao_compra_item_nome;tem_resultado;ncm_nbs_codigo;catalogo_codigo_item;categoria_item_catalogo;data_inclusao;data_atualizacao;classificacao_status;classificacao_produto_id;classificacao_linha;classificacao_motivo;classificacao_regra_versao;resultados_status;raw_json;captured_at;cnpj;orgao_razao_social;esfera_classificada;esfera_id;unidade_codigo;unidade_nome;municipio_nome;uf_sigla;modalidade_id;modalidade_nome;srp;data_publicacao_pncp;data_abertura_proposta;data_encerramento_proposta;situacao_compra_id;situacao_compra_nome;especificacao_chave;quantidade_homologada_total;valor_homologado_elegivel;n_resultados_elegiveis;n_fornecedores_vencedores;homologado_acima_da_quantidade_flag;base_estimada_pareada;desagio_pct;desagio_negativo_flag;produto_id;linha;produto_nome;ncm_referencia
00394452000103-1-025161/2025;6;Apontador lápis;M;200.0;Unidade;unidade;1.0;unidade original ja comparavel (sem conversao);6.42;1284.0;0;2;Homologado;1;;;;2026-02-02T07:09:58;2026-03-24T14:36:13;ACEITO;P08;educativo;casou regra de identidade do produto P08;v2;nao_consultado;"{""numeroItem"": 6, ""descricao"": ""Apontador lápis"", ""materialOuServico"": ""M"", ""materialOuServicoNome"": ""Material"", ""valorUnitarioEstimado"": 6.42, ""valorTotal"": 1284.0, ""quantidade"": 200.0, ""unidadeMedida"": ""Unidade"", ""orcamentoSigiloso"": false, ""itemCategoriaId"": 3, ""itemCategoriaNome"": ""Não se aplica"", ""patrimonio"": null, ""codigoRegistroImobiliario"": null, ""criterioJulgamentoId"": 1, ""criterioJulgamentoNome"": ""Menor preço"", ""situacaoCompraItem"": 2, ""situacaoCompraItemNome"": ""Homologado"", ""tipoBeneficio"": 1, ""tipoBeneficioNome"": ""Participação exclusiva para ME/EPP"", ""incentivoProdutivoBasico"": false, ""dataInclusao"": ""2026-02-02T07:09:58"", ""dataAtualizacao"": ""2026-03-24T14:36:13"", ""temResultado"": true, ""imagem"": 0, ""aplicabilidadeMargemPreferenciaNormal"": false, ""aplicabilidadeMargemPreferenciaAdicional"": false, ""percentualMargemPreferenciaNormal"": null, ""percentualMargemPreferenciaAdicional"": null, ""ncmNbsCodigo"": null, ""ncmNbsDescricao"": null, ""catalogo"": null, ""categoriaItemCatalogo"": null, ""catalogoCodigoItem"": null, ""informacaoComplementar"": null, ""tipoMargemPreferencia"": null, ""exigenciaConteudoNacional"": false}";2026-09-12T19:23:57.545407;00394452000103;COMANDO DO EXERCITO;federal;F;160026;COMANDO DA 22ª BRIGADA DE INFANTARIA DE SELVA;Macapá;AP;6;Pregão - Eletrônico;1;2026-02-02T07:09:58;2026-02-02T10:00:00;2026-02-12T10:00:00;1;Divulgada no PNCP;generico;0.0;0.0;;;False;;;False;P08;educativo;Apontador de lapis;8214.10.00
10820882000195-1-000006/2026;7;Papel cartolina;M;150.0;Folha;folha;1.0;unidade original ja comparavel (sem conversao);0.94;141.0;0;4;Deserto;0;;;;2026-02-24T07:07:45;2026-03-06T09:00:07;ACEITO;P15;educativo;casou regra de identidade do produto P15;v2;sem_registros;"{""numeroItem"": 7, ""descricao"": ""Papel cartolina"", ""materialOuServico"": ""M"", ""materialOuServicoNome"": ""Material"", ""valorUnitarioEstimado"": 0.94, ""valorTotal"": 141.0, ""quantidade"": 150.0, ""unidadeMedida"": ""Folha"", ""orcamentoSigiloso"": false, ""itemCategoriaId"": 3, ""itemCategoriaNome"": ""Não se aplica"", ""patrimonio"": null, ""codigoRegistroImobiliario"": null, ""criterioJulgamentoId"": 1, ""criterioJulgamentoNome"": ""Menor preço"", ""situacaoCompraItem"": 4, ""situacaoCompraItemNome"": ""Deserto"", ""tipoBeneficio"": 1, ""tipoBeneficioNome"": ""Participação exclusiva para ME/EPP"", ""incentivoProdutivoBasico"": false, ""dataInclusao"": ""2026-02-24T07:07:45"", ""dataAtualizacao"": ""2026-03-06T09:00:07"", ""temResultado"": false, ""imagem"": 0, ""aplicabilidadeMargemPreferenciaNormal"": false, ""aplicabilidadeMargemPreferenciaAdicional"": false, ""percentualMargemPreferenciaNormal"": null, ""percentualMargemPreferenciaAdicional"": null, ""ncmNbsCodigo"": null, ""ncmNbsDescricao"": null, ""catalogo"": null, ""categoriaItemCatalogo"": null, ""catalogoCodigoItem"": null, ""informacaoComplementar"": null, ""tipoMargemPreferencia"": null, ""exigenciaConteudoNacional"": false}";2026-09-12T19:24:38.316268;10820882000195;INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO AMAPA;federal;F;158150;INST.FED.DE EDUC.,CIENC.E TEC.DO AMAPA;Macapá;AP;6;Pregão - Eletrônico;1;2026-02-24T07:07:45;2026-02-24T09:00:00;2026-03-06T09:00:00;1;Divulgada no PNCP;generico;0.0;0.0;;;False;;;False;P15;educativo;Cartolina;4802.58.99
10820882000195-1-000006/2026;8;Papel cartolina;M;100.0;Unidade;unidade;1.0;unidade original ja comparavel (sem conversao);1.2;120.0;0;4;Deserto;0;;;;2026-02-24T07:07:45;2026-03-06T09:00:07;ACEITO;P15;educativo;casou regra de identidade do produto P15;v2;sem_registros;"{""numeroItem"": 8, ""descricao"": ""Papel cartolina"", ""materialOuServico"": ""M"", ""materialOuServicoNome"": ""Material"", ""valorUnitarioEstimado"": 1.2, ""valorTotal"": 120.0, ""quantidade"": 100.0, ""unidadeMedida"": ""Unidade"", ""orcamentoSigiloso"": false, ""itemCategoriaId"": 3, ""itemCategoriaNome"": ""Não se aplica"", ""patrimonio"": null, ""codigoRegistroImobiliario"": null, ""criterioJulgamentoId"": 1, ""criterioJulgamentoNome"": ""Menor preço"", ""situacaoCompraItem"": 4, ""situacaoCompraItemNome"": ""Deserto"", ""tipoBeneficio"": 1, ""tipoBeneficioNome"": ""Participação exclusiva para ME/EPP"", ""incentivoProdutivoBasico"": false, ""dataInclusao"": ""2026-02-24T07:07:45"", ""dataAtualizacao"": ""2026-03-06T09:00:07"", ""temResultado"": false, ""imagem"": 0, ""aplicabilidadeMargemPreferenciaNormal"": false, ""aplicabilidadeMargemPreferenciaAdicional"": false, ""percentualMargemPreferenciaNormal"": null, ""percentualMargemPreferenciaAdicional"": null, ""ncmNbsCodigo"": null, ""ncmNbsDescricao"": null, ""catalogo"": null, ""categoriaItemCatalogo"": null, ""catalogoCodigoItem"": null, ""informacaoComplementar"": null, ""tipoMargemPreferencia"": null, ""exigenciaConteudoNacional"": false}";2026-09-12T19:24:38.316268;10820882000195;INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO AMAPA;federal;F;158150;INST.FED.DE EDUC.,CIENC.E TEC.DO AMAPA;Macapá;AP;6;Pregão - Eletrônico;1;2026-02-24T07:07:45;2026-02-24T09:00:00;2026-03-06T09:00:00;1;Divulgada no PNCP;generico;0.0;0.0;;;False;;;False;P15;educativo;Cartolina;4802.58.99
10820882000195-1-000006/2026;9;Papel cartolina;M;150.0;Unidade;unidade;1.0;unidade original ja comparavel (sem conversao);0.9;135.0;0;4;Deserto;0;;;;2026-02-24T07:07:45;2026-03-06T09:00:07;ACEITO;P15;educativo;casou regra de identidade do produto P15;v2;sem_registros;"{""numeroItem"": 9, ""descricao"": ""Papel cartolina"", ""materialOuServico"": ""M"", ""materialOuServicoNome"": ""Material"", ""valorUnitarioEstimado"": 0.9, ""valorTotal"": 135.0, ""quantidade"": 150.0, ""unidadeMedida"": ""Unidade"", ""orcamentoSigiloso"": false, ""itemCategoriaId"": 3, ""itemCategoriaNome"": ""Não se aplica"", ""patrimonio"": null, ""codigoRegistroImobiliario"": null, ""criterioJulgamentoId"": 1, ""criterioJulgamentoNome"": ""Menor preço"", ""situacaoCompraItem"": 4, ""situacaoCompraItemNome"": ""Deserto"", ""tipoBeneficio"": 1, ""tipoBeneficioNome"": ""Participação exclusiva para ME/EPP"", ""incentivoProdutivoBasico"": false, ""dataInclusao"": ""2026-02-24T07:07:45"", ""dataAtualizacao"": ""2026-03-06T09:00:07"", ""temResultado"": false, ""imagem"": 0, ""aplicabilidadeMargemPreferenciaNormal"": false, ""aplicabilidadeMargemPreferenciaAdicional"": false, ""percentualMargemPreferenciaNormal"": null, ""percentualMargemPreferenciaAdicional"": null, ""ncmNbsCodigo"": null, ""ncmNbsDescricao"": null, ""catalogo"": null, ""categoriaItemCatalogo"": null, ""catalogoCodigoItem"": null, ""informacaoComplementar"": null, ""tipoMargemPreferencia"": null, ""exigenciaConteudoNacional"": false}";2026-09-12T19:24:38.317275;10820882000195;INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO AMAPA;federal;F;158150;INST.FED.DE EDUC.,CIENC.E TEC.DO AMAPA;Macapá;AP;6;Pregão - Eletrônico;1;2026-02-24T07:07:45;2026-02-24T09:00:00;2026-03-06T09:00:00;1;Divulgada no PNCP;generico;0.0;0.0;;;False;;;False;P15;educativo;Cartolina;4802.58.99
55515312000120-1-000008/2026;9;"CONE DE SINALIZAÇÃO - Tipo: Confeccionado em PVC flexível ou PEAD; Altura: 75 cm; Base: quadrada 40 cm; Cor: laranja fluorescente; Características adicionais: duas faixas refletivas brancas/prateadas; Material: PVC flexível.";M;923.0;Ind 1 un;Ind 1 un;;"unidade nao reconhecida no dicionario; preservada como original";92.15;85054.45;0;3;Anulado/Revogado/Cancelado;0;;;;2026-03-06T11:47:28;2026-07-09T09:02:45;ACEITO;E10;esportivo;casou regra de identidade do produto E10;v2;sem_registros;"{""numeroItem"": 9, ""descricao"": ""CONE DE SINALIZAÇÃO - Tipo: Confeccionado em PVC flexível ou PEAD; Altura: 75 cm; Base: quadrada 40 cm; Cor: laranja fluorescente; Características adicionais: duas faixas refletivas brancas/prateadas; Material: PVC flexível."", ""materialOuServico"": ""M"", ""materialOuServicoNome"": ""Material"", ""valorUnitarioEstimado"": 92.15, ""valorTotal"": 85054.45, ""quantidade"": 923.0, ""unidadeMedida"": ""Ind 1 un"", ""orcamentoSigiloso"": false, ""itemCategoriaId"": 3, ""itemCategoriaNome"": ""Não se aplica"", ""patrimonio"": null, ""codigoRegistroImobiliario"": null, ""criterioJulgamentoId"": 1, ""criterioJulgamentoNome"": ""Menor preço"", ""situacaoCompraItem"": 3, ""situacaoCompraItemNome"": ""Anulado/Revogado/Cancelado"", ""tipoBeneficio"": 5, ""tipoBeneficioNome"": ""Não se aplica"", ""incentivoProdutivoBasico"": false, ""dataInclusao"": ""2026-03-06T11:47:28"", ""dataAtualizacao"": ""2026-07-09T09:02:45"", ""temResultado"": false, ""imagem"": 0, ""aplicabilidadeMargemPreferenciaNormal"": false, ""aplicabilidadeMargemPreferenciaAdicional"": false, ""percentualMargemPreferenciaNormal"": null, ""percentualMargemPreferenciaAdicional"": null, ""ncmNbsCodigo"": null, ""ncmNbsDescricao"": null, ""catalogo"": null, ""categoriaItemCatalogo"": null, ""catalogoCodigoItem"": null, ""informacaoComplementar"": null, ""tipoMargemPreferencia"": null, ""exigenciaConteudoNacional"": false}";2026-09-12T19:24:56.208063;55515312000120;SECRETARIA DE ESTADO DE COMPRAS E LICITACOES DO AMAPA;estadual;E;932875;EAP-SECRETARIA EST. DE COMPRAS E LICITACOES;Macapá;AP;6;Pregão - Eletrônico;1;2026-03-06T11:47:28;2026-03-16T14:30:00;2026-04-01T08:29:00;3;Anulada;generico;0.0;0.0;;;False;;;False;E10;esportivo;Cone esportivo de sinalizacao;3926.90.90
10820882000195-1-000013/2026;1;Bola basquetebol;M;32.0;Unidade;unidade;1.0;unidade original ja comparavel (sem conversao);197.91;6333.12;0;2;Homologado;1;;;;2026-04-14T07:09:33;2026-07-16T10:34:37;ACEITO;E04;esportivo;casou regra de identidade do produto E04;v2;ok;"{""numeroItem"": 1, ""descricao"": ""Bola basquetebol"", ""materialOuServico"": ""M"", ""materialOuServicoNome"": ""Material"", ""valorUnitarioEstimado"": 197.91, ""valorTotal"": 6333.12, ""quantidade"": 32.0, ""unidadeMedida"": ""Unidade"", ""orcamentoSigiloso"": false, ""itemCategoriaId"": 3, ""itemCategoriaNome"": ""Não se aplica"", ""patrimonio"": null, ""codigoRegistroImobiliario"": null, ""criterioJulgamentoId"": 1, ""criterioJulgamentoNome"": ""Menor preço"", ""situacaoCompraItem"": 2, ""situacaoCompraItemNome"": ""Homologado"", ""tipoBeneficio"": 1, ""tipoBeneficioNome"": ""Participação exclusiva para ME/EPP"", ""incentivoProdutivoBasico"": false, ""dataInclusao"": ""2026-04-14T07:09:33"", ""dataAtualizacao"": ""2026-07-16T10:34:37"", ""temResultado"": true, ""imagem"": 0, ""aplicabilidadeMargemPreferenciaNormal"": false, ""aplicabilidadeMargemPreferenciaAdicional"": false, ""percentualMargemPreferenciaNormal"": null, ""percentualMargemPreferenciaAdicional"": null, ""ncmNbsCodigo"": null, ""ncmNbsDescricao"": null, ""catalogo"": null, ""categoriaItemCatalogo"": null, ""catalogoCodigoItem"": null, ""informacaoComplementar"": null, ""tipoMargemPreferencia"": null, ""exigenciaConteudoNacional"": false}";2026-09-12T19:25:59.324507;10820882000195;INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO AMAPA;federal;F;158150;INST.FED.DE EDUC.,CIENC.E TEC.DO AMAPA;Macapá;AP;6;Pregão - Eletrônico;1;2026-04-14T07:09:33;2026-04-14T09:00:00;2026-04-28T09:00:00;1;Divulgada no PNCP;generico;32.0;6076.8;1.0;1.0;False;6333.12;4.047294224647557;False;E04;esportivo;Bola de basquete;9506.62.00
10820882000195-1-000013/2026;2;Bola basquetebol;M;2.0;Unidade;unidade;1.0;unidade original ja comparavel (sem conversao);193.19;386.38;0;2;Homologado;1;;;;2026-04-14T07:09:33;2026-07-16T10:34:37;ACEITO;E04;esportivo;casou regra de identidade do produto E04;v2;ok;"{""numeroItem"": 2, ""descricao"": ""Bola basquetebol"", ""materialOuServico"": ""M"", ""materialOuServicoNome"": ""Material"", ""valorUnitarioEstimado"": 193.19, ""valorTotal"": 386.38, ""quantidade"": 2.0, ""unidadeMedida"": ""Unidade"", ""orcamentoSigiloso"": false, ""itemCategoriaId"": 3, ""itemCategoriaNome"": ""Não se aplica"", ""patrimonio"": null, ""codigoRegistroImobiliario"": null, ""criterioJulgamentoId"": 1, ""criterioJulgamentoNome"": ""Menor preço"", ""situacaoCompraItem"": 2, ""situacaoCompraItemNome"": ""Homologado"", ""tipoBeneficio"": 1, ""tipoBeneficioNome"": ""Participação exclusiva para ME/EPP"", ""incentivoProdutivoBasico"": false, ""dataInclusao"": ""2026-04-14T07:09:33"", ""dataAtualizacao"": ""2026-07-16T10:34:37"", ""temResultado"": true, ""imagem"": 0, ""aplicabilidadeMargemPreferenciaNormal"": false, ""aplicabilidadeMargemPreferenciaAdicional"": false, ""percentualMargemPreferenciaNormal"": null, ""percentualMargemPreferenciaAdicional"": null, ""ncmNbsCodigo"": null, ""ncmNbsDescricao"": null, ""catalogo"": null, ""categoriaItemCatalogo"": null, ""catalogoCodigoItem"": null, ""informacaoComplementar"": null, ""tipoMargemPreferencia"": null, ""exigenciaConteudoNacional"": false}";2026-09-12T19:25:59.325041;10820882000195;INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO AMAPA;federal;F;158150;INST.FED.DE EDUC.,CIENC.E TEC.DO AMAPA;Macapá;AP;6;Pregão - Eletrônico;1;2026-04-14T07:09:33;2026-04-14T09:00:00;2026-04-28T09:00:00;1;Divulgada no PNCP;generico;2.0;249.22;1.0;1.0;False;386.38;35.498731818417106;False;E04;esportivo;Bola de basquete;9506.62.00
10820882000195-1-000013/2026;3;Bola futebol;M;2.0;Unidade;unidade;1.0;unidade original ja comparavel (sem conversao);158.91;317.82;0;2;Homologado;1;;;;2026-04-14T07:09:33;2026-07-16T10:34:37;ACEITO;E01;esportivo;casou regra de identidade do produto E01;v2;nao_consultado;"{""numeroItem"": 3, ""descricao"": ""Bola futebol"", ""materialOuServico"": ""M"", ""materialOuServicoNome"": ""Material"", ""valorUnitarioEstimado"": 158.91, ""valorTotal"": 317.82, ""quantidade"": 2.0, ""unidadeMedida"": ""Unidade"", ""orcamentoSigiloso"": false, ""itemCategoriaId"": 3, ""itemCategoriaNome"": ""Não se aplica"", ""patrimonio"": null, ""codigoRegistroImobiliario"": null, ""criterioJulgamentoId"": 1, ""criterioJulgamentoNome"": ""Menor preço"", ""situacaoCompraItem"": 2, ""situacaoCompraItemNome"": ""Homologado"", ""tipoBeneficio"": 1, ""tipoBeneficioNome"": ""Participação exclusiva para ME/EPP"", ""incentivoProdutivoBasico"": false, ""dataInclusao"": ""2026-04-14T07:09:33"", ""dataAtualizacao"": ""2026-07-16T10:34:37"", ""temResultado"": true, ""imagem"": 0, ""aplicabilidadeMargemPreferenciaNormal"": false, ""aplicabilidadeMargemPreferenciaAdicional"": false, ""percentualMargemPreferenciaNormal"": null, ""percentualMargemPreferenciaAdicional"": null, ""ncmNbsCodigo"": null, ""ncmNbsDescricao"": null, ""catalogo"": null, ""categoriaItemCatalogo"": null, ""catalogoCodigoItem"": null, ""informacaoComplementar"": null, ""tipoMargemPreferencia"": null, ""exigenciaConteudoNacional"": false}";2026-09-12T19:25:59.325041;10820882000195;INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO AMAPA;federal;F;158150;INST.FED.DE EDUC.,CIENC.E TEC.DO AMAPA;Macapá;AP;6;Pregão - Eletrônico;1;2026-04-14T07:09:33;2026-04-14T09:00:00;2026-04-28T09:00:00;1;Divulgada no PNCP;generico;0.0;0.0;;;False;;;False;E01;esportivo;Bola de futebol de campo;9506.62.00
10820882000195-1-000013/2026;4;Bola futebol;M;9.0;Unidade;unidade;1.0;unidade original ja comparavel (sem conversao);161.22;1450.98;0;2;Homologado;1;;;;2026-04-14T07:09:33;2026-07-16T10:33:34;ACEITO;E01;esportivo;casou regra de identidade do produto E01;v2;nao_consultado;"{""numeroItem"": 4, ""descricao"": ""Bola futebol"", ""materialOuServico"": ""M"", ""materialOuServicoNome"": ""Material"", ""valorUnitarioEstimado"": 161.22, ""valorTotal"": 1450.98, ""quantidade"": 9.0, ""unidadeMedida"": ""Unidade"", ""orcamentoSigiloso"": false, ""itemCategoriaId"": 3, ""itemCategoriaNome"": ""Não se aplica"", ""patrimonio"": null, ""codigoRegistroImobiliario"": null, ""criterioJulgamentoId"": 1, ""criterioJulgamentoNome"": ""Menor preço"", ""situacaoCompraItem"": 2, ""situacaoCompraItemNome"": ""Homologado"", ""tipoBeneficio"": 1, ""tipoBeneficioNome"": ""Participação exclusiva para ME/EPP"", ""incentivoProdutivoBasico"": false, ""dataInclusao"": ""2026-04-14T07:09:33"", ""dataAtualizacao"": ""2026-07-16T10:33:34"", ""temResultado"": true, ""imagem"": 0, ""aplicabilidadeMargemPreferenciaNormal"": false, ""aplicabilidadeMargemPreferenciaAdicional"": false, ""percentualMargemPreferenciaNormal"": null, ""percentualMargemPreferenciaAdicional"": null, ""ncmNbsCodigo"": null, ""ncmNbsDescricao"": null, ""catalogo"": null, ""categoriaItemCatalogo"": null, ""catalogoCodigoItem"": null, ""informacaoComplementar"": null, ""tipoMargemPreferencia"": null, ""exigenciaConteudoNacional"": false}";2026-09-12T19:25:59.325041;10820882000195;INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO AMAPA;federal;F;158150;INST.FED.DE EDUC.,CIENC.E TEC.DO AMAPA;Macapá;AP;6;Pregão - Eletrônico;1;2026-04-14T07:09:33;2026-04-14T09:00:00;2026-04-28T09:00:00;1;Divulgada no PNCP;generico;0.0;0.0;;;False;;;False;E01;esportivo;Bola de futebol de campo;9506.62.00
10820882000195-1-000013/2026;5;Bola futsal;M;44.0;Unidade;unidade;1.0;unidade original ja comparavel (sem conversao);216.95;9545.8;0;2;Homologado;1;;;;2026-04-14T07:09:33;2026-07-16T10:34:37;ACEITO;E02;esportivo;casou regra de identidade do produto E02;v2;ok;"{""numeroItem"": 5, ""descricao"": ""Bola futsal"", ""materialOuServico"": ""M"", ""materialOuServicoNome"": ""Material"", ""valorUnitarioEstimado"": 216.95, ""valorTotal"": 9545.8, ""quantidade"": 44.0, ""unidadeMedida"": ""Unidade"", ""orcamentoSigiloso"": false, ""itemCategoriaId"": 3, ""itemCategoriaNome"": ""Não se aplica"", ""patrimonio"": null, ""codigoRegistroImobiliario"": null, ""criterioJulgamentoId"": 1, ""criterioJulgamentoNome"": ""Menor preço"", ""situacaoCompraItem"": 2, ""situacaoCompraItemNome"": ""Homologado"", ""tipoBeneficio"": 1, ""tipoBeneficioNome"": ""Participação exclusiva para ME/EPP"", ""incentivoProdutivoBasico"": false, ""dataInclusao"": ""2026-04-14T07:09:33"", ""dataAtualizacao"": ""2026-07-16T10:34:37"", ""temResultado"": true, ""imagem"": 0, ""aplicabilidadeMargemPreferenciaNormal"": false, ""aplicabilidadeMargemPreferenciaAdicional"": false, ""percentualMargemPreferenciaNormal"": null, ""percentualMargemPreferenciaAdicional"": null, ""ncmNbsCodigo"": null, ""ncmNbsDescricao"": null, ""catalogo"": null, ""categoriaItemCatalogo"": null, ""catalogoCodigoItem"": null, ""informacaoComplementar"": null, ""tipoMargemPreferencia"": null, ""exigenciaConteudoNacional"": false}";2026-09-12T19:25:59.325041;10820882000195;INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO AMAPA;federal;F;158150;INST.FED.DE EDUC.,CIENC.E TEC.DO AMAPA;Macapá;AP;6;Pregão - Eletrônico;1;2026-04-14T07:09:33;2026-04-14T09:00:00;2026-04-28T09:00:00;1;Divulgada no PNCP;futsal;44.0;9449.44;1.0;1.0;False;9545.8;1.0094491818391171;False;E02;esportivo;Bola de futsal;9506.62.00
10820882000195-1-000013/2026;6;Bola handebol;M;3.0;Unidade;unidade;1.0;unidade original ja comparavel (sem conversao);147.41;442.23;0;2;Homologado;1;;;;2026-04-14T07:09:33;2026-07-16T10:34:37;ACEITO;E05;esportivo;casou regra de identidade do produto E05;v2;ok;"{""numeroItem"": 6, ""descricao"": ""Bola handebol"", ""materialOuServico"": ""M"", ""materialOuServicoNome"": ""Material"", ""valorUnitarioEstimado"": 147.41, ""valorTotal"": 442.23, ""quantidade"": 3.0, ""unidadeMedida"": ""Unidade"", ""orcamentoSigiloso"": false, ""itemCategoriaId"": 3, ""itemCategoriaNome"": ""Não se aplica"", ""patrimonio"": null, ""codigoRegistroImobiliario"": null, ""criterioJulgamentoId"": 1, ""criterioJulgamentoNome"": ""Menor preço"", ""situacaoCompraItem"": 2, ""situacaoCompraItemNome"": ""Homologado"", ""tipoBeneficio"": 1, ""tipoBeneficioNome"": ""Participação exclusiva para ME/EPP"", ""incentivoProdutivoBasico"": false, ""dataInclusao"": ""2026-04-14T07:09:33"", ""dataAtualizacao"": ""2026-07-16T10:34:37"", ""temResultado"": true, ""imagem"": 0, ""aplicabilidadeMargemPreferenciaNormal"": false, ""aplicabilidadeMargemPreferenciaAdicional"": false, ""percentualMargemPreferenciaNormal"": null, ""percentualMargemPreferenciaAdicional"": null, ""ncmNbsCodigo"": null, ""ncmNbsDescricao"": null, ""catalogo"": null, ""categoriaItemCatalogo"": null, ""catalogoCodigoItem"": null, ""informacaoComplementar"": null, ""tipoMargemPreferencia"": null, ""exigenciaConteudoNacional"": false}";2026-09-12T19:25:59.325586;10820882000195;INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO AMAPA;federal;F;158150;INST.FED.DE EDUC.,CIENC.E TEC.DO AMAPA;Macapá;AP;6;Pregão - Eletrônico;1;2026-04-14T07:09:33;2026-04-14T09:00:00;2026-04-28T09:00:00;1;Divulgada no PNCP;generico;3.0;442.23;1.0;1.0;False;442.23;0.0;False;E05;esportivo;Bola de handebol;9506.62.00
10820882000195-1-000013/2026;7;Bola handebol;M;3.0;Unidade;unidade;1.0;unidade original ja comparavel (sem conversao);147.33;441.99;0;2;Homologado;1;;;;2026-04-14T07:09:33;2026-07-16T10:34:37;ACEITO;E05;esportivo;casou regra de identidade do produto E05;v2;ok;"{""numeroItem"": 7, ""descricao"": ""Bola handebol"", ""materialOuServico"": ""M"", ""materialOuServicoNome"": ""Material"", ""valorUnitarioEstimado"": 147.33, ""valorTotal"": 441.99, ""quantidade"": 3.0, ""unidadeMedida"": ""Unidade"", ""orcamentoSigiloso"": false, ""itemCategoriaId"": 3, ""itemCategoriaNome"": ""Não se aplica"", ""patrimonio"": null, ""codigoRegistroImobiliario"": null, ""criterioJulgamentoId"": 1, ""criterioJulgamentoNome"": ""Menor preço"", ""situacaoCompraItem"": 2, ""situacaoCompraItemNome"": ""Homologado"", ""tipoBeneficio"": 1, ""tipoBeneficioNome"": ""Participação exclusiva para ME/EPP"", ""incentivoProdutivoBasico"": false, ""dataInclusao"": ""2026-04-14T07:09:33"", ""dataAtualizacao"": ""2026-07-16T10:34:37"", ""temResultado"": true, ""imagem"": 0, ""aplicabilidadeMargemPreferenciaNormal"": false, ""aplicabilidadeMargemPreferenciaAdicional"": false, ""percentualMargemPreferenciaNormal"": null, ""percentualMargemPreferenciaAdicional"": null, ""ncmNbsCodigo"": null, ""ncmNbsDescricao"": null, ""catalogo"": null, ""categoriaItemCatalogo"": null, ""catalogoCodigoItem"": null, ""informacaoComplementar"": null, ""tipoMargemPreferencia"": null, ""exigenciaConteudoNacional"": false}";2026-09-12T19:25:59.325586;10820882000195;INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO AMAPA;federal;F;158150;INST.FED.DE EDUC.,CIENC.E TEC.DO AMAPA;Macapá;AP;6;Pregão - Eletrônico;1;2026-04-14T07:09:33;2026-04-14T09:00:00;2026-04-28T09:00:00;1;Divulgada no PNCP;generico;3.0;441.99;1.0;1.0;False;441.99;0.0;False;E05;esportivo;Bola de handebol;9506.62.00
